data,conc.,1.0,2.0,3.0,4.0,5.0,6.0,jolly,supers.
2003-03-22 00:00:00,24,32.0,34.0,37.0,49.0,52.0,68.0,71,0
2003-03-26 00:00:00,25,15.0,37.0,43.0,51.0,61.0,89.0,79,0
2003-03-29 00:00:00,26,1.0,31.0,54.0,80.0,81.0,85.0,26,0
2003-04-02 00:00:00,27,27.0,28.0,40.0,63.0,67.0,78.0,83,0
2003-04-05 00:00:00,28,12.0,18.0,47.0,63.0,75.0,81.0,60,0
2003-04-09 00:00:00,29,4.0,14.0,16.0,44.0,76.0,77.0,15,0
2003-04-12 00:00:00,30,4.0,61.0,63.0,79.0,84.0,85.0,3,0
2003-04-16 00:00:00,31,15.0,22.0,37.0,64.0,88.0,90.0,26,0
2003-04-19 00:00:00,32,11.0,26.0,45.0,53.0,69.0,75.0,64,0
2003-04-23 00:00:00,33,11.0,21.0,40.0,66.0,68.0,83.0,89,0
2003-04-26 00:00:00,34,10.0,18.0,26.0,39.0,62.0,68.0,86,0
2003-04-30 00:00:00,35,35.0,38.0,60.0,68.0,74.0,86.0,53,0
2003-05-03 00:00:00,36,2.0,6.0,12.0,17.0,19.0,63.0,50,0
2003-05-07 00:00:00,37,1.0,2.0,4.0,19.0,26.0,89.0,6,0
2003-05-10 00:00:00,38,22.0,38.0,46.0,47.0,77.0,86.0,53,0
2003-05-14 00:00:00,39,16.0,21.0,38.0,44.0,67.0,87.0,28,0
2003-05-17 00:00:00,40,5.0,39.0,61.0,75.0,79.0,90.0,38,0
2003-05-21 00:00:00,41,5.0,28.0,48.0,53.0,75.0,88.0,4,0
2003-05-24 00:00:00,42,12.0,35.0,54.0,58.0,61.0,65.0,60,0
2003-05-28 00:00:00,43,40.0,44.0,62.0,76.0,85.0,90.0,10,0
2003-05-31 00:00:00,44,30.0,44.0,47.0,48.0,53.0,56.0,72,0
2003-06-04 00:00:00,45,17.0,29.0,35.0,45.0,76.0,84.0,51,0
2003-06-07 00:00:00,46,15.0,37.0,38.0,57.0,76.0,87.0,30,0
2003-06-11 00:00:00,47,7.0,32.0,40.0,43.0,47.0,87.0,5,0
2003-06-14 00:00:00,48,6.0,25.0,46.0,59.0,71.0,83.0,61,0
2003-06-18 00:00:00,49,2.0,12.0,26.0,30.0,65.0,74.0,39,0
2003-06-21 00:00:00,50,7.0,19.0,39.0,45.0,48.0,86.0,90,0
2003-06-25 00:00:00,51,1.0,9.0,40.0,59.0,73.0,74.0,70,0
2003-06-28 00:00:00,52,14.0,18.0,34.0,48.0,49.0,74.0,4,0
2003-07-02 00:00:00,53,9.0,13.0,16.0,17.0,34.0,57.0,37,0
2003-07-05 00:00:00,54,50.0,62.0,68.0,70.0,74.0,80.0,22,0
2003-07-09 00:00:00,55,36.0,38.0,39.0,66.0,76.0,83.0,3,0
2003-07-12 00:00:00,56,10.0,11.0,46.0,80.0,83.0,88.0,15,0
2003-07-16 00:00:00,57,15.0,18.0,29.0,37.0,47.0,50.0,22,0
2003-07-19 00:00:00,58,7.0,14.0,27.0,47.0,80.0,87.0,33,0
2003-07-23 00:00:00,59,1.0,10.0,35.0,57.0,67.0,78.0,85,0
2003-07-26 00:00:00,60,3.0,4.0,8.0,28.0,77.0,86.0,68,0
2003-07-30 00:00:00,61,7.0,18.0,46.0,74.0,82.0,90.0,60,0
2003-08-02 00:00:00,62,12.0,41.0,45.0,51.0,66.0,77.0,40,0
2003-08-06 00:00:00,63,8.0,21.0,24.0,42.0,72.0,73.0,51,0
2003-08-09 00:00:00,64,37.0,48.0,55.0,76.0,87.0,90.0,71,0
2003-08-13 00:00:00,65,9.0,11.0,39.0,44.0,49.0,86.0,47,0
2003-08-16 00:00:00,66,35.0,52.0,55.0,61.0,80.0,83.0,36,0
2003-08-20 00:00:00,67,8.0,9.0,10.0,18.0,42.0,63.0,49,0
2003-08-23 00:00:00,68,6.0,42.0,68.0,70.0,75.0,87.0,73,0
2003-08-27 00:00:00,69,1.0,8.0,22.0,28.0,64.0,77.0,21,0
2003-08-30 00:00:00,70,2.0,5.0,36.0,61.0,86.0,88.0,44,0
2003-09-03 00:00:00,71,18.0,45.0,47.0,56.0,77.0,78.0,52,0
2003-09-06 00:00:00,72,16.0,17.0,49.0,50.0,74.0,81.0,19,0
2003-09-10 00:00:00,73,39.0,50.0,51.0,64.0,72.0,81.0,18,0
2003-09-13 00:00:00,74,1.0,18.0,34.0,39.0,48.0,64.0,8,0
2003-09-17 00:00:00,75,25.0,33.0,64.0,67.0,68.0,73.0,58,0
2003-09-20 00:00:00,76,42.0,44.0,51.0,64.0,65.0,77.0,35,0
2003-09-24 00:00:00,77,3.0,26.0,39.0,41.0,56.0,61.0,82,0
2003-09-27 00:00:00,78,17.0,52.0,55.0,65.0,82.0,90.0,85,0
2003-10-01 00:00:00,79,17.0,55.0,66.0,81.0,86.0,89.0,19,0
2003-10-04 00:00:00,80,22.0,62.0,68.0,73.0,75.0,87.0,47,0
2003-10-08 00:00:00,81,1.0,8.0,26.0,41.0,70.0,84.0,2,0
2003-10-11 00:00:00,82,13.0,16.0,25.0,45.0,47.0,55.0,22,0
2003-10-15 00:00:00,83,11.0,26.0,30.0,34.0,43.0,73.0,40,0
2003-10-18 00:00:00,84,1.0,4.0,14.0,41.0,44.0,82.0,30,0
2003-10-22 00:00:00,85,14.0,15.0,64.0,76.0,80.0,86.0,81,0
2003-10-25 00:00:00,86,49.0,54.0,55.0,62.0,66.0,88.0,12,0
2003-10-29 00:00:00,87,2.0,12.0,20.0,52.0,54.0,63.0,69,0
2003-11-03 00:00:00,88,9.0,25.0,37.0,73.0,80.0,81.0,13,0
2003-11-05 00:00:00,89,13.0,14.0,24.0,29.0,73.0,79.0,46,0
2003-11-08 00:00:00,90,7.0,30.0,43.0,52.0,57.0,82.0,75,0
2003-11-12 00:00:00,91,18.0,29.0,32.0,55.0,79.0,82.0,52,0
2003-11-15 00:00:00,92,35.0,54.0,78.0,81.0,86.0,88.0,50,0
2003-11-19 00:00:00,93,2.0,11.0,23.0,31.0,40.0,86.0,29,0
2003-11-22 00:00:00,94,3.0,27.0,54.0,65.0,81.0,83.0,58,0
2003-11-26 00:00:00,95,46.0,66.0,68.0,70.0,78.0,79.0,54,0
2003-11-29 00:00:00,96,38.0,50.0,63.0,65.0,84.0,88.0,26,0
2003-12-03 00:00:00,97,7.0,20.0,29.0,55.0,71.0,81.0,59,0
2003-12-06 00:00:00,98,1.0,2.0,18.0,27.0,43.0,47.0,78,0
2003-12-10 00:00:00,99,6.0,37.0,62.0,73.0,79.0,90.0,48,0
2003-12-13 00:00:00,100,20.0,48.0,50.0,58.0,65.0,78.0,62,0
2003-12-17 00:00:00,101,1.0,3.0,42.0,48.0,73.0,83.0,4,0
2003-12-20 00:00:00,102,3.0,36.0,40.0,42.0,54.0,59.0,64,0
2003-12-24 00:00:00,103,3.0,19.0,33.0,36.0,72.0,84.0,54,0
2003-12-27 00:00:00,104,7.0,19.0,37.0,51.0,53.0,74.0,77,0
2003-12-31 00:00:00,105,3.0,15.0,31.0,36.0,43.0,82.0,57,0
data,conc.,1.0,2.0,3.0,4.0,5.0,6.0,jolly,supers.
2002-01-02 00:00:00,1,23.0,31.0,33.0,39.0,74.0,84.0,45,0
2002-01-05 00:00:00,2,50.0,52.0,54.0,76.0,77.0,86.0,64,0
2002-01-09 00:00:00,3,15.0,30.0,37.0,52.0,61.0,87.0,10,0
2002-01-12 00:00:00,4,12.0,26.0,45.0,75.0,82.0,84.0,33,0
2002-01-16 00:00:00,5,3.0,13.0,20.0,35.0,46.0,58.0,71,0
2002-01-19 00:00:00,6,15.0,19.0,30.0,46.0,47.0,71.0,72,0
2002-01-23 00:00:00,7,12.0,41.0,52.0,55.0,84.0,85.0,45,0
2002-01-26 00:00:00,8,25.0,33.0,41.0,51.0,66.0,76.0,28,0
2002-01-30 00:00:00,9,3.0,6.0,34.0,49.0,79.0,83.0,32,0
2002-02-02 00:00:00,10,21.0,28.0,60.0,68.0,71.0,88.0,89,0
2002-02-06 00:00:00,11,29.0,37.0,53.0,62.0,79.0,85.0,51,0
2002-02-09 00:00:00,12,9.0,35.0,45.0,77.0,85.0,87.0,72,0
2002-02-13 00:00:00,13,14.0,39.0,53.0,55.0,73.0,87.0,3,0
2002-02-16 00:00:00,14,6.0,36.0,37.0,59.0,61.0,62.0,38,0
2002-02-20 00:00:00,15,1.0,61.0,66.0,70.0,78.0,81.0,85,0
2002-02-23 00:00:00,16,14.0,17.0,56.0,59.0,69.0,88.0,13,0
2002-02-27 00:00:00,17,29.0,33.0,40.0,47.0,54.0,87.0,27,0
2002-03-02 00:00:00,18,19.0,26.0,28.0,45.0,86.0,88.0,79,0
2002-03-06 00:00:00,19,5.0,6.0,32.0,61.0,67.0,85.0,35,0
2002-03-09 00:00:00,20,44.0,56.0,57.0,76.0,86.0,88.0,19,0
2002-03-13 00:00:00,21,20.0,40.0,64.0,68.0,76.0,90.0,59,0
2002-03-16 00:00:00,22,5.0,30.0,34.0,50.0,82.0,84.0,28,0
2002-03-20 00:00:00,23,15.0,35.0,42.0,45.0,55.0,77.0,43,0
2002-03-23 00:00:00,24,1.0,29.0,35.0,38.0,45.0,51.0,86,0
2002-03-27 00:00:00,25,3.0,11.0,16.0,38.0,69.0,82.0,17,0
2002-03-30 00:00:00,26,30.0,56.0,57.0,73.0,82.0,84.0,41,0
2002-04-03 00:00:00,27,15.0,37.0,40.0,47.0,64.0,81.0,49,0
2002-04-06 00:00:00,28,19.0,23.0,29.0,44.0,69.0,89.0,60,0
2002-04-10 00:00:00,29,2.0,28.0,43.0,57.0,79.0,90.0,15,0
2002-04-13 00:00:00,30,18.0,21.0,76.0,79.0,80.0,84.0,57,0
2002-04-17 00:00:00,31,24.0,27.0,35.0,43.0,64.0,88.0,8,0
2002-04-20 00:00:00,32,19.0,42.0,45.0,51.0,62.0,88.0,18,0
2002-04-24 00:00:00,33,27.0,42.0,45.0,62.0,74.0,87.0,2,0
2002-04-27 00:00:00,34,21.0,37.0,41.0,45.0,60.0,71.0,23,0
2002-05-02 00:00:00,35,7.0,15.0,17.0,26.0,36.0,54.0,10,0
2002-05-04 00:00:00,36,1.0,6.0,60.0,61.0,69.0,86.0,3,0
2002-05-08 00:00:00,37,25.0,55.0,57.0,67.0,69.0,86.0,2,0
2002-05-11 00:00:00,38,10.0,17.0,51.0,54.0,62.0,65.0,81,0
2002-05-15 00:00:00,39,23.0,26.0,34.0,35.0,71.0,84.0,53,0
2002-05-18 00:00:00,40,13.0,28.0,31.0,58.0,59.0,79.0,45,0
2002-05-22 00:00:00,41,12.0,26.0,27.0,42.0,66.0,89.0,41,0
2002-05-25 00:00:00,42,40.0,46.0,49.0,62.0,77.0,88.0,2,0
2002-05-29 00:00:00,43,21.0,36.0,38.0,72.0,79.0,82.0,25,0
2002-06-01 00:00:00,44,38.0,50.0,58.0,80.0,85.0,90.0,84,0
2002-06-05 00:00:00,45,4.0,41.0,43.0,51.0,85.0,89.0,64,0
2002-06-08 00:00:00,46,1.0,38.0,70.0,75.0,83.0,86.0,52,0
2002-06-12 00:00:00,47,37.0,51.0,58.0,62.0,63.0,86.0,78,0
2002-06-15 00:00:00,48,8.0,16.0,33.0,64.0,71.0,86.0,90,0
2002-06-19 00:00:00,49,22.0,24.0,30.0,58.0,60.0,89.0,26,0
2002-06-22 00:00:00,50,16.0,37.0,42.0,46.0,60.0,64.0,11,0
2002-06-26 00:00:00,51,9.0,11.0,17.0,38.0,81.0,88.0,46,0
2002-06-29 00:00:00,52,1.0,4.0,50.0,66.0,69.0,77.0,42,0
2002-07-03 00:00:00,53,14.0,21.0,34.0,37.0,66.0,73.0,74,0
2002-07-06 00:00:00,54,3.0,15.0,28.0,76.0,83.0,86.0,56,0
2002-07-10 00:00:00,55,19.0,37.0,50.0,73.0,75.0,85.0,61,0
2002-07-13 00:00:00,56,21.0,38.0,63.0,70.0,71.0,83.0,7,0
2002-07-17 00:00:00,57,17.0,20.0,44.0,57.0,71.0,76.0,14,0
2002-07-20 00:00:00,58,11.0,19.0,57.0,63.0,84.0,89.0,35,0
2002-07-24 00:00:00,59,5.0,17.0,44.0,62.0,80.0,88.0,69,0
2002-07-27 00:00:00,60,11.0,20.0,24.0,31.0,40.0,49.0,88,0
2002-07-31 00:00:00,61,8.0,12.0,36.0,62.0,68.0,81.0,51,0
2002-08-03 00:00:00,62,23.0,26.0,32.0,52.0,71.0,75.0,35,0
2002-08-07 00:00:00,63,7.0,8.0,53.0,72.0,82.0,84.0,22,0
2002-08-10 00:00:00,64,16.0,29.0,32.0,40.0,48.0,70.0,38,0
2002-08-14 00:00:00,65,5.0,7.0,20.0,25.0,38.0,59.0,63,0
2002-08-17 00:00:00,66,15.0,30.0,33.0,35.0,87.0,88.0,90,0
2002-08-21 00:00:00,67,17.0,23.0,33.0,44.0,46.0,69.0,7,0
2002-08-24 00:00:00,68,8.0,25.0,26.0,38.0,66.0,79.0,49,0
2002-08-28 00:00:00,69,1.0,7.0,42.0,49.0,77.0,88.0,46,0
2002-08-31 00:00:00,70,21.0,28.0,29.0,36.0,45.0,54.0,5,0
2002-09-04 00:00:00,71,10.0,41.0,52.0,53.0,61.0,88.0,89,0
2002-09-07 00:00:00,72,16.0,51.0,57.0,64.0,72.0,90.0,63,0
2002-09-11 00:00:00,73,16.0,23.0,55.0,83.0,86.0,89.0,9,0
2002-09-14 00:00:00,74,20.0,23.0,30.0,44.0,78.0,88.0,56,0
2002-09-18 00:00:00,75,11.0,18.0,55.0,77.0,81.0,85.0,58,0
2002-09-21 00:00:00,76,1.0,10.0,16.0,51.0,76.0,89.0,49,0
2002-09-25 00:00:00,77,23.0,50.0,54.0,56.0,78.0,83.0,65,0
2002-09-28 00:00:00,78,34.0,56.0,61.0,62.0,70.0,77.0,59,0
2002-10-02 00:00:00,79,14.0,18.0,54.0,63.0,70.0,87.0,74,0
2002-10-05 00:00:00,80,9.0,15.0,25.0,40.0,44.0,71.0,84,0
2002-10-09 00:00:00,81,21.0,22.0,52.0,59.0,65.0,76.0,40,0
2002-10-12 00:00:00,82,1.0,2.0,8.0,12.0,48.0,66.0,28,0
2002-10-16 00:00:00,83,10.0,27.0,37.0,57.0,66.0,78.0,9,0
2002-10-19 00:00:00,84,10.0,21.0,23.0,35.0,55.0,89.0,53,0
2002-10-23 00:00:00,85,40.0,43.0,46.0,57.0,77.0,82.0,47,0
2002-10-26 00:00:00,86,27.0,70.0,73.0,84.0,88.0,90.0,4,0
2002-10-30 00:00:00,87,13.0,15.0,36.0,78.0,82.0,86.0,67,0
2002-11-02 00:00:00,88,1.0,15.0,22.0,33.0,42.0,80.0,53,0
2002-11-06 00:00:00,89,11.0,13.0,25.0,59.0,61.0,87.0,77,0
2002-11-09 00:00:00,90,12.0,34.0,39.0,52.0,61.0,83.0,7,0
2002-11-13 00:00:00,91,5.0,44.0,45.0,53.0,73.0,89.0,41,0
2002-11-16 00:00:00,92,5.0,11.0,23.0,47.0,58.0,60.0,8,0
2002-11-20 00:00:00,93,18.0,26.0,44.0,51.0,63.0,90.0,68,0
2002-11-23 00:00:00,94,14.0,42.0,68.0,69.0,80.0,85.0,54,0
2002-11-27 00:00:00,95,10.0,16.0,20.0,26.0,48.0,56.0,63,0
2002-11-30 00:00:00,96,17.0,34.0,35.0,56.0,65.0,85.0,61,0
2002-12-03 00:00:00,97,4.0,5.0,11.0,26.0,34.0,36.0,72,0
2002-12-05 00:00:00,98,14.0,17.0,21.0,31.0,33.0,69.0,78,0
2002-12-07 00:00:00,99,6.0,17.0,23.0,55.0,56.0,68.0,41,0
2002-12-10 00:00:00,100,22.0,31.0,63.0,76.0,78.0,79.0,58,0
2002-12-12 00:00:00,101,3.0,8.0,21.0,33.0,46.0,86.0,37,0
2002-12-14 00:00:00,102,14.0,35.0,36.0,47.0,58.0,69.0,89,0
2002-12-17 00:00:00,103,5.0,27.0,30.0,31.0,34.0,86.0,87,0
2002-12-19 00:00:00,104,18.0,27.0,49.0,59.0,81.0,88.0,17,0
2002-12-21 00:00:00,105,2.0,27.0,52.0,65.0,70.0,82.0,90,0
2002-12-24 00:00:00,106,1.0,3.0,6.0,42.0,81.0,83.0,87,0
2002-12-27 00:00:00,107,33.0,41.0,49.0,50.0,73.0,87.0,27,0
2002-12-28 00:00:00,108,14.0,17.0,62.0,75.0,76.0,85.0,35,0
2002-12-31 00:00:00,109,24.0,31.0,37.0,45.0,71.0,81.0,72,0
data,conc.,1.0,2.0,3.0,4.0,5.0,6.0,jolly,supers.
2017-01-03 00:00:00,1,9.0,12.0,27.0,32.0,45.0,77.0,3,64
2017-01-05 00:00:00,2,1.0,7.0,21.0,27.0,39.0,78.0,40,18
2017-01-07 00:00:00,3,2.0,8.0,62.0,79.0,81.0,88.0,32,35
2017-01-10 00:00:00,4,1.0,9.0,22.0,25.0,58.0,84.0,12,46
2017-01-12 00:00:00,5,14.0,16.0,30.0,34.0,52.0,73.0,28,44
2017-01-14 00:00:00,6,12.0,17.0,24.0,45.0,67.0,84.0,32,64
2017-01-17 00:00:00,7,16.0,44.0,49.0,57.0,60.0,81.0,51,78
2017-01-19 00:00:00,8,32.0,51.0,74.0,79.0,80.0,81.0,64,3
2017-01-21 00:00:00,9,6.0,55.0,63.0,68.0,76.0,80.0,37,21
2017-01-24 00:00:00,10,63.0,67.0,74.0,77.0,83.0,85.0,21,69
2017-01-26 00:00:00,11,43.0,48.0,49.0,51.0,60.0,75.0,29,70
2017-01-28 00:00:00,12,9.0,13.0,15.0,51.0,73.0,74.0,7,14
2017-01-31 00:00:00,13,14.0,15.0,16.0,43.0,49.0,77.0,8,86
2017-02-02 00:00:00,14,11.0,27.0,56.0,57.0,64.0,66.0,33,82
2017-02-04 00:00:00,15,13.0,18.0,34.0,51.0,62.0,81.0,20,67
2017-02-07 00:00:00,16,2.0,21.0,38.0,74.0,79.0,83.0,88,4
2017-02-09 00:00:00,17,18.0,25.0,35.0,38.0,45.0,75.0,20,44
2017-02-11 00:00:00,18,6.0,9.0,11.0,32.0,63.0,83.0,42,80
2017-02-14 00:00:00,19,9.0,14.0,19.0,35.0,48.0,65.0,2,65
2017-02-16 00:00:00,20,13.0,17.0,26.0,33.0,60.0,78.0,69,30
2017-02-18 00:00:00,21,7.0,13.0,24.0,36.0,37.0,86.0,33,61
2017-02-21 00:00:00,22,4.0,22.0,36.0,60.0,66.0,90.0,11,49
2017-02-23 00:00:00,23,9.0,11.0,21.0,37.0,86.0,90.0,17,12
2017-02-25 00:00:00,24,11.0,17.0,40.0,69.0,84.0,85.0,82,62
2017-02-28 00:00:00,25,19.0,22.0,44.0,45.0,71.0,76.0,3,87
2017-03-02 00:00:00,26,34.0,37.0,52.0,58.0,65.0,89.0,86,28
2017-03-04 00:00:00,27,2.0,11.0,26.0,51.0,64.0,87.0,37,37
2017-03-07 00:00:00,28,8.0,19.0,28.0,33.0,71.0,89.0,17,85
2017-03-09 00:00:00,29,4.0,17.0,39.0,40.0,50.0,58.0,15,52
2017-03-11 00:00:00,30,3.0,6.0,46.0,48.0,63.0,76.0,66,71
2017-03-14 00:00:00,31,16.0,21.0,53.0,74.0,79.0,80.0,27,10
2017-03-16 00:00:00,32,16.0,21.0,31.0,62.0,69.0,85.0,12,28
2017-03-18 00:00:00,33,14.0,41.0,60.0,74.0,79.0,80.0,18,79
2017-03-21 00:00:00,34,32.0,35.0,58.0,63.0,76.0,79.0,14,53
2017-03-23 00:00:00,35,25.0,39.0,48.0,74.0,86.0,89.0,67,18
2017-03-25 00:00:00,36,3.0,50.0,60.0,64.0,85.0,86.0,58,76
2017-03-28 00:00:00,37,3.0,6.0,20.0,54.0,72.0,90.0,71,71
2017-03-30 00:00:00,38,5.0,16.0,40.0,70.0,74.0,76.0,85,69
2017-04-01 00:00:00,39,8.0,46.0,68.0,70.0,76.0,86.0,39,66
2017-04-04 00:00:00,40,3.0,16.0,29.0,34.0,37.0,57.0,62,41
2017-04-06 00:00:00,41,15.0,16.0,21.0,24.0,53.0,89.0,31,15
2017-04-08 00:00:00,42,4.0,6.0,27.0,76.0,80.0,86.0,48,43
2017-04-11 00:00:00,43,5.0,57.0,59.0,69.0,81.0,86.0,77,83
2017-04-13 00:00:00,44,16.0,24.0,56.0,69.0,85.0,87.0,51,82
2017-04-15 00:00:00,45,6.0,20.0,35.0,36.0,55.0,59.0,52,31
2017-04-18 00:00:00,46,18.0,29.0,52.0,74.0,76.0,88.0,31,63
2017-04-20 00:00:00,47,3.0,14.0,52.0,67.0,72.0,82.0,61,20
2017-04-22 00:00:00,48,1.0,4.0,9.0,10.0,36.0,79.0,56,83
2017-04-24 00:00:00,49,8.0,17.0,28.0,35.0,74.0,82.0,13,61
2017-04-27 00:00:00,50,8.0,27.0,54.0,62.0,82.0,83.0,17,4
2017-04-29 00:00:00,51,8.0,14.0,25.0,41.0,79.0,84.0,85,70
2017-05-02 00:00:00,52,28.0,43.0,59.0,60.0,78.0,80.0,2,26
2017-05-04 00:00:00,53,15.0,20.0,33.0,39.0,65.0,75.0,7,71
2017-05-06 00:00:00,54,57.0,60.0,73.0,77.0,82.0,86.0,72,51
2017-05-09 00:00:00,55,3.0,25.0,63.0,70.0,75.0,78.0,65,13
2017-05-11 00:00:00,56,19.0,37.0,45.0,51.0,82.0,83.0,58,29
2017-05-13 00:00:00,57,4.0,15.0,21.0,22.0,44.0,77.0,54,84
2017-05-16 00:00:00,58,29.0,38.0,75.0,79.0,80.0,90.0,67,5
2017-05-18 00:00:00,59,1.0,19.0,47.0,61.0,70.0,87.0,37,60
2017-05-20 00:00:00,60,6.0,37.0,46.0,53.0,73.0,78.0,69,84
2017-05-23 00:00:00,61,10.0,18.0,23.0,34.0,61.0,75.0,35,79
2017-05-25 00:00:00,62,10.0,33.0,40.0,42.0,46.0,77.0,63,30
2017-05-27 00:00:00,63,16.0,34.0,57.0,64.0,65.0,78.0,49,47
2017-05-30 00:00:00,64,21.0,26.0,35.0,59.0,66.0,70.0,69,90
2017-06-01 00:00:00,65,7.0,15.0,27.0,37.0,56.0,58.0,32,18
2017-06-03 00:00:00,66,2.0,22.0,36.0,77.0,83.0,90.0,47,64
2017-06-06 00:00:00,67,7.0,12.0,26.0,46.0,56.0,70.0,13,18
2017-06-08 00:00:00,68,11.0,28.0,32.0,48.0,54.0,59.0,73,19
2017-06-10 00:00:00,69,19.0,54.0,56.0,57.0,67.0,69.0,21,79
2017-06-13 00:00:00,70,41.0,50.0,69.0,71.0,77.0,81.0,26,49
2017-06-15 00:00:00,71,6.0,24.0,28.0,32.0,78.0,83.0,13,66
2017-06-17 00:00:00,72,45.0,48.0,71.0,75.0,80.0,83.0,40,17
2017-06-20 00:00:00,73,38.0,46.0,54.0,76.0,82.0,86.0,17,12
2017-06-22 00:00:00,74,9.0,18.0,24.0,42.0,59.0,71.0,69,4
2017-06-24 00:00:00,75,2.0,18.0,20.0,23.0,30.0,75.0,26,41
2017-06-27 00:00:00,76,9.0,14.0,62.0,64.0,78.0,82.0,24,41
2017-06-29 00:00:00,77,16.0,19.0,38.0,40.0,58.0,79.0,26,50
2017-07-01 00:00:00,78,15.0,20.0,45.0,59.0,81.0,85.0,72,80
2017-07-04 00:00:00,79,21.0,37.0,58.0,75.0,81.0,85.0,12,11
2017-07-06 00:00:00,80,36.0,37.0,46.0,48.0,51.0,74.0,54,19
2017-07-08 00:00:00,81,6.0,8.0,32.0,54.0,80.0,82.0,75,62
2017-07-11 00:00:00,82,6.0,12.0,38.0,42.0,49.0,83.0,53,42
2017-07-13 00:00:00,83,2.0,11.0,26.0,62.0,74.0,78.0,88,63
2017-07-15 00:00:00,84,27.0,37.0,44.0,47.0,73.0,86.0,68,50
2017-07-18 00:00:00,85,17.0,34.0,42.0,47.0,75.0,85.0,49,36
2017-07-20 00:00:00,86,22.0,32.0,45.0,60.0,61.0,80.0,67,46
2017-07-22 00:00:00,87,6.0,22.0,26.0,33.0,51.0,88.0,68,87
2017-07-25 00:00:00,88,4.0,29.0,30.0,47.0,52.0,59.0,79,73
2017-07-27 00:00:00,89,5.0,15.0,52.0,60.0,77.0,84.0,28,10
2017-07-29 00:00:00,90,5.0,11.0,58.0,75.0,78.0,81.0,79,21
2017-08-01 00:00:00,91,1.0,8.0,28.0,54.0,82.0,90.0,5,25
2017-08-03 00:00:00,92,20.0,25.0,39.0,49.0,69.0,71.0,2,71
2017-08-05 00:00:00,93,14.0,19.0,50.0,69.0,75.0,90.0,67,18
2017-08-08 00:00:00,94,17.0,24.0,33.0,41.0,63.0,66.0,83,62
2017-08-10 00:00:00,95,3.0,5.0,24.0,41.0,48.0,80.0,71,30
2017-08-12 00:00:00,96,6.0,17.0,32.0,40.0,44.0,67.0,21,30
2017-08-14 00:00:00,97,34.0,44.0,46.0,47.0,64.0,88.0,72,83
2017-08-17 00:00:00,98,22.0,28.0,46.0,52.0,69.0,86.0,68,47
2017-08-19 00:00:00,99,18.0,29.0,34.0,47.0,48.0,60.0,25,45
2017-08-22 00:00:00,100,34.0,46.0,50.0,52.0,67.0,86.0,58,23
2017-08-24 00:00:00,101,40.0,45.0,54.0,72.0,85.0,88.0,50,79
2017-08-26 00:00:00,102,28.0,29.0,36.0,54.0,55.0,68.0,8,53
2017-08-29 00:00:00,103,21.0,23.0,54.0,73.0,84.0,88.0,33,1
2017-08-31 00:00:00,104,5.0,29.0,32.0,33.0,72.0,89.0,70,26
2017-09-02 00:00:00,105,2.0,49.0,57.0,60.0,71.0,77.0,40,11
2017-09-05 00:00:00,106,7.0,12.0,66.0,68.0,73.0,76.0,59,44
2017-09-07 00:00:00,107,11.0,29.0,64.0,68.0,70.0,85.0,48,17
2017-09-09 00:00:00,108,29.0,39.0,49.0,56.0,83.0,85.0,11,73
2017-09-12 00:00:00,109,7.0,10.0,25.0,26.0,37.0,68.0,41,4
2017-09-14 00:00:00,110,18.0,25.0,29.0,30.0,33.0,69.0,38,89
2017-09-16 00:00:00,111,22.0,35.0,36.0,55.0,63.0,86.0,47,3
2017-09-19 00:00:00,112,38.0,45.0,46.0,55.0,65.0,73.0,53,64
2017-09-21 00:00:00,113,13.0,16.0,27.0,48.0,67.0,77.0,8,45
2017-09-23 00:00:00,114,8.0,46.0,48.0,69.0,72.0,81.0,66,23
2017-09-26 00:00:00,115,13.0,18.0,19.0,46.0,58.0,60.0,57,10
2017-09-28 00:00:00,116,6.0,15.0,39.0,68.0,80.0,89.0,60,50
2017-09-30 00:00:00,117,7.0,12.0,21.0,22.0,39.0,90.0,71,45
2017-10-03 00:00:00,118,6.0,21.0,38.0,48.0,79.0,90.0,35,23
2017-10-05 00:00:00,119,14.0,33.0,48.0,61.0,65.0,80.0,46,79
2017-10-07 00:00:00,120,14.0,17.0,35.0,37.0,55.0,83.0,43,55
2017-10-10 00:00:00,121,4.0,26.0,52.0,65.0,66.0,72.0,1,87
2017-10-12 00:00:00,122,9.0,16.0,19.0,35.0,41.0,59.0,68,72
2017-10-14 00:00:00,123,2.0,13.0,50.0,75.0,85.0,90.0,44,1
2017-10-17 00:00:00,124,10.0,17.0,30.0,55.0,62.0,78.0,76,6
2017-10-19 00:00:00,125,16.0,17.0,58.0,66.0,71.0,72.0,12,57
2017-10-21 00:00:00,126,21.0,22.0,31.0,32.0,33.0,81.0,48,4
2017-10-24 00:00:00,127,6.0,45.0,47.0,61.0,74.0,80.0,32,61
2017-10-26 00:00:00,128,14.0,38.0,43.0,57.0,65.0,72.0,30,51
2017-10-28 00:00:00,129,7.0,11.0,17.0,28.0,32.0,79.0,80,41
2017-10-31 00:00:00,130,19.0,24.0,35.0,69.0,80.0,89.0,62,89
2017-11-02 00:00:00,131,11.0,31.0,46.0,48.0,65.0,68.0,28,76
